,SYMBOL, DATE1, SERIES, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, CLOSE_PRICE, TTL_TRD_QNTY, NO_OF_TRADES, DELIV_QTY, DELIV_PER,HiLo,Wick,ClOP_per,Wick_Percentage,HiLo_Percentage,vol_dis,Factor,Per_vol_Updown,delivery_Factor,delivery_density
39,2021-01-01,GODREJPROP, EQ,inf,inf,inf,1427.25,603409,16998,74611.0,12.36,21.0,16.25,-0.33,1.14,1.4599609375,412202.01,53.43,13.27,71.28,-10.69
40,2021-01-04,GODREJPROP, EQ,inf,inf,inf,1407.2,820791,24480,232045.0,28.27,43.0,15.2,-1.98,1.08,2.98046875,275570.49,8.54,-49.58,108.27,34.16
41,2021-01-05,GODREJPROP, EQ,inf,inf,inf,1406.6,779433,23188,128173.0,16.44,29.0,24.6,-0.31,1.75,2.029296875,384090.18,87.33,28.25,88.68,-22.1
42,2021-01-06,GODREJPROP, EQ,inf,inf,inf,1460.6,1804361,51462,270912.0,15.01,65.0,22.4,2.92,1.53,4.421875,408775.59,8.21,6.04,83.62,-6.04
43,2021-01-07,GODREJPROP, EQ,inf,inf,inf,1452.8,2635116,106106,364462.0,13.83,90.0,36.8,-3.66,2.53,5.890625,447340.65,10.8,8.62,81.25,-2.92
44,2021-01-08,GODREJPROP, EQ,inf,inf,inf,1463.15,1183150,40682,174785.0,14.77,55.0,49.85,0.35,3.41,3.69921875,319500.42,151.19,-40.01,63.76,-27.43
45,2021-01-11,GODREJPROP, EQ,inf,inf,inf,1472.85,703284,19711,146922.0,20.89,33.0,32.85,-0.01,2.23,2.220703125,317532.11,3420.61,-0.62,89.33,28.62
46,2021-01-12,GODREJPROP, EQ,inf,inf,inf,1474.0,1049429,43071,249306.0,23.76,44.0,43.0,0.07,2.92,2.9296875,358444.06,671.63,11.41,113.68,21.42
47,2021-01-13,GODREJPROP, EQ,inf,inf,inf,1428.65,852204,31702,251021.0,29.46,67.0,11.65,-3.87,0.82,4.5,189214.42,3.29,-89.44,75.17,-51.23
48,2021-01-14,GODREJPROP, EQ,inf,inf,inf,1427.95,744416,23516,217113.0,29.17,32.0,29.95,-0.14,2.1,2.220703125,336103.17,228.19,43.7,136.13,44.78
49,2021-01-15,GODREJPROP, EQ,inf,inf,inf,1382.3,945210,35037,176568.0,18.68,76.0,23.3,-3.81,1.69,5.23828125,180308.32,6.91,-86.4,46.61,-192.04
50,2021-01-18,GODREJPROP, EQ,inf,inf,inf,1353.75,1226072,52188,248551.0,20.27,92.9375,56.75,-2.68,4.19,6.69140625,183337.87,24.45,1.65,53.62,13.07
51,2021-01-19,GODREJPROP, EQ,inf,inf,inf,1406.65,1321549,51444,278692.0,21.09,60.0,7.35,3.74,0.52,4.23828125,311525.36,2.18,41.15,93.19,42.46
52,2021-01-20,GODREJPROP, EQ,inf,inf,inf,1419.05,846125,23760,270123.0,31.92,19.0,13.95,0.36,0.98,1.330078125,636146.84,43.15,51.03,285.24,67.33
53,2021-01-21,GODREJPROP, EQ,inf,inf,inf,1375.35,835882,28378,212539.0,25.43,71.0,20.35,-3.68,1.48,4.94921875,168891.71,6.28,-276.66,60.06,-374.93
54,2021-01-22,GODREJPROP, EQ,inf,inf,inf,1350.35,659870,24878,106111.0,16.08,56.0,22.35,-2.49,1.66,4.0,164967.5,10.37,-2.38,38.02,-57.98
55,2021-01-25,GODREJPROP, EQ,inf,inf,inf,1327.2,496231,20221,83898.0,16.91,66.0,33.2,-2.47,2.5,4.80078125,103280.6,15.81,-59.73,25.5,-49.06
56,2021-01-27,GODREJPROP, EQ,inf,inf,inf,1297.15,662630,22458,170001.0,25.66,55.0,25.15,-2.3,1.94,4.140625,159880.57,13.16,35.4,62.02,58.87
57,2021-01-28,GODREJPROP, EQ,inf,inf,inf,1242.8,814677,37664,204974.0,25.16,51.0,9.8,-3.32,0.79,3.970703125,205071.1,3.72,22.04,80.64,23.09
58,2021-01-29,GODREJPROP, EQ,inf,inf,inf,1257.2,919755,30358,136352.0,14.82,50.0,48.2,-0.14,3.83,3.869140625,237715.58,418.25,13.73,54.71,-47.38
59,2021-02-01,GODREJPROP, EQ,inf,inf,inf,1321.85,1081612,35538,147966.0,13.68,103.0625,51.15,3.92,3.87,7.671875,140984.05,15.41,-68.61,28.82,-89.83
60,2021-02-02,GODREJPROP, EQ,inf,inf,inf,1399.5,1158586,40016,428718.0,37.0,73.0,11.5,4.39,0.82,5.19921875,222671.18,2.92,36.69,117.83,75.54
61,2021-02-03,GODREJPROP, EQ,inf,inf,inf,1388.9,1076817,31400,301531.0,28.0,37.0,13.9,-1.66,1.0,2.599609375,413291.08,9.4,46.12,163.51,27.94
62,2021-02-04,GODREJPROP, EQ,inf,inf,inf,1340.35,2378103,97666,309177.0,13.0,114.0,65.35,-3.63,4.88,8.0078125,296972.86,20.98,-39.17,54.41,-200.49
63,2021-02-05,GODREJPROP, EQ,inf,inf,inf,1397.15,2880187,86737,429669.0,14.92,91.0625,33.85,4.09,2.42,6.37890625,451517.37,9.25,34.23,94.73,42.56
64,2021-02-08,GODREJPROP, EQ,inf,inf,inf,1424.2,1323162,44032,293330.0,22.17,54.0,40.8,0.93,2.86,3.69921875,357309.57,48.28,-26.37,108.99,13.08
65,2021-02-09,GODREJPROP, EQ,inf,inf,inf,1424.6,1055930,36515,252541.0,23.92,47.0,40.6,-0.45,2.85,3.220703125,328454.53,99.08,-8.79,107.81,-1.09
66,2021-02-10,GODREJPROP, EQ,inf,inf,inf,1464.75,1490656,60587,468291.0,31.42,47.0,6.25,2.78,0.43,3.19921875,466228.39,2.4,29.55,199.91,46.07
67,2021-02-11,GODREJPROP, EQ,inf,inf,inf,1481.6,1048454,46827,208866.0,19.92,40.0,23.4,1.12,1.58,2.669921875,392978.37,22.02,-18.64,104.76,-90.81
68,2021-02-12,GODREJPROP, EQ,inf,inf,inf,1488.4,681954,54789,206332.0,30.26,33.0,27.6,0.36,1.85,2.189453125,311750.4,79.83,-26.06,125.45,16.49
69,2021-02-15,GODREJPROP, EQ,inf,inf,inf,1509.9,1297452,50189,257255.0,19.83,55.0,45.1,0.66,2.99,3.560546875,364797.05,71.15,14.54,93.84,-33.68
70,2021-02-16,GODREJPROP, EQ,inf,inf,inf,1522.8,583114,40073,135033.0,23.16,47.0,45.2,0.12,2.97,3.05078125,191013.67,392.22,-90.98,57.64,-62.8
71,2021-02-17,GODREJPROP, EQ,inf,inf,inf,1505.3,748581,44670,186716.0,24.94,41.0,23.3,-1.18,1.55,2.6796875,279150.38,20.56,31.57,91.37,36.91
72,2021-02-18,GODREJPROP, EQ,inf,inf,inf,1505.3,737243,28976,118729.0,16.1,35.0,31.3,-0.25,2.08,2.2890625,321523.35,132.13,13.18,68.06,-34.25
73,2021-02-19,GODREJPROP, EQ,inf,inf,inf,1523.25,1062670,40021,83693.0,7.88,40.0,29.75,0.67,1.95,2.599609375,408167.32,45.33,21.23,41.98,-62.13
74,2021-02-22,GODREJPROP, EQ,inf,inf,inf,1444.6,917738,40856,152993.0,16.67,108.9375,27.6,-5.63,1.91,7.1015625,129230.43,5.3,-215.84,28.16,-49.07
75,2021-02-23,GODREJPROP, EQ,inf,inf,inf,1496.25,1590385,60280,302929.0,19.05,55.0,10.75,2.96,0.72,3.66015625,435209.58,3.79,70.31,110.51,74.52
76,2021-02-25,GODREJPROP, EQ,inf,inf,inf,1550.35,1663938,53844,567474.0,34.1,63.0,14.65,3.12,0.94,4.03125,413160.16,4.73,-5.34,180.72,38.85
77,2021-02-26,GODREJPROP, EQ,inf,inf,inf,1540.55,1023089,31748,350695.0,34.28,63.0,56.45,0.43,3.66,4.05078125,252809.64,134.61,-63.43,111.69,-61.81
78,2021-03-01,GODREJPROP, EQ,inf,inf,inf,1539.95,597656,20503,126863.0,21.23,54.0,41.95,-0.78,2.72,3.439453125,173962.41,54.38,-45.32,47.14,-136.95
79,2021-03-02,GODREJPROP, EQ,inf,inf,inf,1508.45,571366,19586,199725.0,34.96,55.0,15.45,-2.62,1.02,3.5390625,161534.73,6.1,-7.69,72.86,35.3
80,2021-03-03,GODREJPROP, EQ,inf,inf,inf,1524.5,446133,12362,156192.0,35.01,22.0,19.5,0.16,1.28,1.4296875,311623.6,121.83,48.16,142.44,48.85
81,2021-03-04,GODREJPROP, EQ,inf,inf,inf,1525.6,507870,15945,193357.0,38.07,33.0,15.4,1.15,1.01,2.16015625,235533.91,13.67,-32.31,117.56,-21.17
82,2021-03-05,GODREJPROP, EQ,inf,inf,inf,1497.65,329626,12795,86586.0,26.27,45.0,16.65,-1.89,1.11,2.939453125,112064.08,9.17,-110.18,38.6,-204.52
83,2021-03-08,GODREJPROP, EQ,inf,inf,inf,1483.5,388069,13222,139701.0,36.0,39.0,20.5,-1.25,1.38,2.580078125,150182.41,17.31,25.38,71.87,46.28
84,2021-03-09,GODREJPROP, EQ,inf,inf,inf,1463.05,389916,19075,132275.0,33.92,56.0,29.05,-1.84,1.99,3.73046875,104631.55,16.84,-43.53,47.39,-51.65
85,2021-03-10,GODREJPROP, EQ,inf,inf,inf,1463.35,1353732,67005,330877.0,24.44,73.0,43.35,-2.03,2.96,4.78125,282902.36,22.84,63.01,90.94,47.89
86,2021-03-12,GODREJPROP, EQ,inf,inf,inf,1450.05,498077,21345,140694.0,28.25,48.0,13.05,-2.41,0.9,3.220703125,154930.39,5.83,-82.6,58.81,-54.64
87,2021-03-19,GODREJPROP, EQ,inf,inf,inf,1317.75,1874370,71201,729493.0,38.92,83.0625,60.75,-1.69,4.61,6.1484375,304659.5,42.65,49.15,176.34,66.65
0,2020-11-02,GRANULES, EQ,374.5,383.0,367.75,369.7,911126,22425,544222.0,59.73,15.25,10.7,-1.23,2.89,3.98046875,228786.91,90.27,100.0,59.59,100.0
1,2020-11-03,GRANULES, EQ,373.0,378.0,371.5,373.55,551170,13570,284229.0,51.57,6.5,6.2,0.08,1.66,1.7197265625,320498.63,793.29,28.62,73.02,18.39
2,2020-11-04,GRANULES, EQ,375.0,378.0,370.0,376.05,560180,12471,335356.0,59.87,8.0,6.95,0.28,1.85,2.119140625,264586.86,254.07,-21.13,70.0,-4.31
3,2020-11-05,GRANULES, EQ,379.0,380.25,371.75,373.8,498444,11425,290234.0,58.23,8.25,3.3,-1.32,0.88,2.169921875,229705.97,25.59,-15.19,58.75,-19.16
4,2020-11-06,GRANULES, EQ,376.75,377.0,370.0,371.25,479868,10917,278255.0,57.99,7.0,1.5,-1.48,0.4,1.8603515625,258487.55,10.47,11.13,66.38,11.5
5,2020-11-09,GRANULES, EQ,371.75,387.25,366.0,385.15,1389747,25512,762238.0,54.85,21.234375,8.1,3.41,2.1,5.48046875,253401.16,23.64,-2.01,59.9,-10.82
6,2020-11-10,GRANULES, EQ,387.0,388.5,369.0,371.55,1065161,25504,601349.0,56.46,19.5,4.05,-4.16,1.09,5.01953125,212203.28,10.06,-19.41,51.5,-16.32
7,2020-11-11,GRANULES, EQ,371.75,380.25,371.0,374.8,718075,18313,388920.0,54.16,9.0,6.2,0.75,1.65,2.369140625,303095.14,84.99,29.99,72.16,28.64
8,2020-11-12,GRANULES, EQ,377.5,384.75,375.25,379.65,858868,16980,410115.0,47.75,9.25,7.1,0.57,1.87,2.41015625,356932.16,126.76,15.08,74.04,2.53
9,2020-11-14,GRANULES, EQ,379.0,380.5,376.0,379.7,195812,5302,105192.0,53.72,4.5,3.8,0.18,1.0,1.1796875,165575.13,208.37,-115.57,39.04,-89.67
10,2020-11-17,GRANULES, EQ,381.0,387.75,375.0,386.35,968897,22690,593370.0,61.24,13.0,7.9,1.32,2.04,3.349609375,289256.71,59.46,42.76,76.22,48.79
11,2020-11-18,GRANULES, EQ,385.5,395.75,380.75,391.45,1368075,32817,677538.0,49.52,15.0,9.3,1.46,2.38,3.7890625,360872.95,62.63,19.85,75.43,-1.05
12,2020-11-19,GRANULES, EQ,390.0,390.0,374.0,377.95,972801,20488,652710.0,67.1,16.0,3.95,-3.19,1.05,4.1015625,237178.15,12.58,-52.15,68.12,-10.72
13,2020-11-20,GRANULES, EQ,376.0,378.0,371.75,373.85,740891,22555,473366.0,63.89,6.0,3.85,-0.58,1.03,1.58984375,466875.31,68.74,49.2,131.75,48.29
14,2020-11-23,GRANULES, EQ,374.5,401.0,374.5,398.6,2541169,42865,1466377.0,57.7,26.765625,2.4,6.11,0.6,6.671875,380877.79,3.78,-22.58,91.54,-43.92
15,2020-11-24,GRANULES, EQ,405.0,419.75,403.75,418.65,4223168,73105,1683037.0,39.85,16.25,2.6,3.26,0.62,3.869140625,1091500.26,7.31,65.11,172.95,47.07
16,2020-11-25,GRANULES, EQ,422.0,425.0,408.0,414.25,1842622,42820,809714.0,43.94,17.0,9.25,-1.87,2.23,4.0,460655.5,45.81,-136.95,79.54,-117.45
17,2020-11-26,GRANULES, EQ,415.0,419.0,408.25,412.9,1001461,17403,417345.0,41.67,10.75,8.65,-0.51,2.09,2.5703125,390219.2,158.11,-18.05,64.83,-22.69
18,2020-11-27,GRANULES, EQ,413.0,418.0,410.0,412.55,1303918,27961,609182.0,46.72,8.0,7.3,-0.17,1.77,1.91015625,681230.63,400.3,42.72,127.16,49.02
19,2020-12-01,GRANULES, EQ,426.0,438.0,425.0,428.0,2860548,52396,1291755.0,45.16,13.0,11.0,0.47,2.57,2.970703125,963553.01,211.12,29.3,165.93,23.37
20,2020-12-02,GRANULES, EQ,428.25,428.25,415.25,422.05,1106617,23657,515945.0,46.62,12.75,6.8,-1.41,1.61,2.98046875,371533.05,43.87,-159.35,67.57,-145.55
21,2020-12-03,GRANULES, EQ,423.0,425.5,418.0,419.45,506863,10274,277410.0,54.73,7.5,3.95,-0.85,0.94,1.759765625,287549.98,42.71,-29.21,61.77,-9.4
22,2020-12-04,GRANULES, EQ,426.25,430.0,419.75,422.05,1162705,28355,568846.0,48.92,10.0,5.8,-1.0,1.37,2.330078125,499836.24,53.01,42.47,94.99,34.98
23,2020-12-07,GRANULES, EQ,423.75,424.75,391.25,393.5,4801674,66411,2909754.0,60.6,33.0,2.75,-7.69,0.7,7.78125,617702.79,3.49,19.08,147.24,35.49
24,2020-12-08,GRANULES, EQ,395.5,398.0,381.0,386.35,2144442,41700,1102695.0,51.42,17.0,7.85,-2.37,2.03,4.26953125,502266.38,32.93,-22.98,108.32,-35.94
25,2020-12-09,GRANULES, EQ,382.5,394.0,381.0,391.5,978653,18647,453870.0,46.38,12.75,3.5,2.36,0.89,3.240234375,302396.1,14.52,-66.1,59.44,-82.22
26,2020-12-10,GRANULES, EQ,392.0,394.25,375.25,390.45,1279353,32364,592509.0,46.31,18.75,17.2,-0.4,4.41,4.76171875,268895.21,425.95,-12.46,52.77,-12.65
27,2020-12-11,GRANULES, EQ,391.75,397.5,386.0,387.6,1186396,19112,715109.0,60.28,11.5,7.35,-1.07,1.9,2.890625,410151.76,67.98,34.44,103.84,49.18
28,2020-12-14,GRANULES, EQ,387.75,390.75,379.5,380.25,1097035,23662,740940.0,67.54,11.25,3.5,-2.04,0.92,2.880859375,381059.65,17.34,-7.63,109.98,5.58
29,2020-12-15,GRANULES, EQ,381.0,387.75,380.5,385.35,1057505,20660,722285.0,68.3,7.5,3.4,1.06,0.88,1.9296875,547188.03,31.83,30.36,160.82,31.61
30,2020-12-16,GRANULES, EQ,385.5,387.25,380.25,380.15,1175186,40194,819525.0,69.74,7.25,1.65,-1.47,0.43,1.8701171875,627746.72,11.31,12.83,188.76,14.8
31,2020-12-17,GRANULES, EQ,382.75,386.0,376.25,377.75,1631825,28408,1151955.0,70.59,9.75,4.75,-1.32,1.26,2.51953125,646167.36,36.47,2.85,197.3,4.33
32,2020-12-18,GRANULES, EQ,378.25,380.25,368.25,369.8,1475550,43610,988962.0,67.02,11.75,3.3,-2.29,0.89,3.08984375,477246.75,14.99,-35.39,140.55,-40.37
33,2020-12-21,GRANULES, EQ,370.0,370.25,321.5,343.25,2943909,73524,1535792.0,52.17,48.75,22.0,-7.79,6.41,13.171875,223499.62,31.57,-113.53,52.61,-167.17
34,2020-12-22,GRANULES, EQ,343.25,365.5,336.25,361.8,2020599,54783,828572.0,41.01,29.234375,10.7,5.13,2.96,8.0,252574.88,22.14,11.51,47.3,-11.21
35,2020-12-23,GRANULES, EQ,367.25,370.0,364.5,366.45,978498,21428,449960.0,45.98,5.5,4.7,-0.22,1.28,1.490234375,658332.43,225.51,61.63,136.62,65.37
36,2020-12-28,GRANULES, EQ,374.75,376.0,369.0,372.6,846168,21268,389477.0,46.03,7.0,4.85,-0.58,1.3,1.8603515625,454604.42,86.59,-44.81,92.91,-47.04
37,2020-12-29,GRANULES, EQ,365.0,379.5,365.0,370.65,1738585,34189,709611.0,40.82,14.5,8.85,1.52,2.39,3.8203125,455089.73,60.12,0.11,81.72,-13.69
38,2020-12-30,GRANULES, EQ,371.0,371.0,361.25,363.35,928292,21329,495769.0,53.41,9.75,2.1,-2.11,0.58,2.630859375,353109.59,10.54,-28.88,84.91,3.76
39,2021-01-01,GRANULES, EQ,355.0,361.5,353.5,359.3,823685,16676,324485.0,39.39,8.0,3.45,1.27,0.96,2.2109375,372550.11,29.1,5.22,67.73,-25.36
40,2021-01-04,GRANULES, EQ,363.0,365.0,355.75,360.75,1090723,24614,575182.0,52.73,9.25,7.25,-0.55,2.01,2.529296875,430570.68,139.15,13.48,103.84,34.77
41,2021-01-05,GRANULES, EQ,360.0,360.0,355.0,357.0,1122906,21158,680265.0,60.58,5.0,2.0,-0.84,0.56,1.3896484375,808618.67,25.59,46.75,227.2,54.3
42,2021-01-06,GRANULES, EQ,357.0,363.0,353.0,357.95,1062823,25518,506770.0,47.68,10.0,9.05,0.27,2.53,2.759765625,385932.89,365.67,-109.52,84.63,-168.47
43,2021-01-07,GRANULES, EQ,360.25,373.5,360.0,365.25,2880264,84161,1562709.0,54.26,13.5,8.5,1.37,2.33,3.619140625,796701.87,65.25,51.56,193.3,56.22
44,2021-01-08,GRANULES, EQ,369.0,370.0,365.5,367.45,927356,25163,538007.0,58.02,4.5,2.95,-0.42,0.8,1.2197265625,762741.0,73.06,-4.45,199.65,3.18
45,2021-01-11,GRANULES, EQ,369.0,369.5,360.0,361.95,837144,19897,471082.0,56.27,9.5,2.45,-1.95,0.68,2.5703125,325697.36,13.34,-134.19,82.81,-141.1
46,2021-01-12,GRANULES, EQ,362.5,367.75,360.0,361.55,748953,20182,382771.0,51.11,7.75,6.8,-0.26,1.88,2.109375,355388.26,274.75,8.35,82.48,-0.4
47,2021-01-13,GRANULES, EQ,361.0,371.75,361.0,368.5,2222315,51670,828680.0,37.29,11.0,3.5,2.04,0.95,2.9609375,751535.85,17.91,52.71,125.8,34.44
48,2021-01-14,GRANULES, EQ,373.0,376.75,365.0,366.35,2045969,46471,897830.0,43.88,11.75,5.1,-1.82,1.39,3.119140625,655939.97,29.44,-14.57,127.6,1.41
49,2021-01-15,GRANULES, EQ,367.0,367.0,355.0,356.05,1053020,24684,547560.0,52.0,12.0,1.05,-3.08,0.29,3.26953125,322070.63,3.68,-103.66,76.2,-67.46
50,2021-01-18,GRANULES, EQ,355.75,357.0,342.0,345.4,885189,22792,427655.0,48.31,15.0,4.4,-3.07,1.27,4.19921875,210602.59,15.93,-52.93,47.61,-60.05
51,2021-01-19,GRANULES, EQ,351.25,354.0,346.0,350.35,591492,11964,223561.0,37.8,8.0,6.85,-0.33,1.96,2.259765625,261749.27,228.64,19.54,46.67,-2.02
52,2021-01-20,GRANULES, EQ,352.0,355.0,347.0,348.7,756768,16345,361677.0,47.79,8.0,4.7,-0.95,1.35,2.25,335758.42,54.67,22.04,75.5,38.19
53,2021-01-21,GRANULES, EQ,351.25,352.0,338.0,340.25,1072196,24835,572537.0,53.4,14.0,3.0,-3.23,0.88,3.98046875,269628.86,10.47,-24.53,68.29,-10.55
54,2021-01-22,GRANULES, EQ,341.0,342.0,334.0,337.3,1260174,26130,733961.0,58.24,8.0,4.3,-1.1,1.27,2.33984375,538571.86,44.61,49.94,153.21,55.42
55,2021-01-25,GRANULES, EQ,338.0,351.0,337.5,348.7,1519515,32431,704062.0,46.33,13.25,2.55,3.07,0.73,3.779296875,402478.88,9.15,-33.81,88.73,-72.66
56,2021-01-27,GRANULES, EQ,350.5,366.0,348.5,354.75,3029191,65771,1221159.0,40.31,17.5,13.0,1.27,3.66,4.78125,633556.29,110.89,36.47,116.53,23.85
57,2021-01-28,GRANULES, EQ,355.75,367.0,347.0,353.55,3161332,60621,980980.0,31.03,20.0,17.55,-0.69,4.96,5.44921875,580144.08,274.96,-9.21,81.91,-42.27
58,2021-01-29,GRANULES, EQ,353.5,353.5,335.25,337.2,1852579,43834,1005503.0,54.28,18.25,1.95,-4.83,0.58,5.16015625,358744.5,4.59,-61.72,92.01,10.98
59,2021-02-01,GRANULES, EQ,338.0,338.0,324.0,325.6,1466352,34627,770718.0,52.56,14.0,1.6,-3.81,0.49,4.140625,354137.84,4.95,-1.3,91.93,-0.08
60,2021-02-02,GRANULES, EQ,330.0,335.75,318.5,319.75,1641835,38681,900907.0,54.87,17.25,7.0,-3.21,2.19,5.140625,319627.19,26.21,-10.8,87.21,-5.41
61,2021-02-03,GRANULES, EQ,322.75,347.0,322.75,343.6,2970266,44459,996946.0,33.56,24.0,3.15,6.07,0.92,6.921875,429112.92,5.8,25.51,69.37,-25.73
62,2021-02-04,GRANULES, EQ,344.0,355.75,344.0,347.6,2076164,31781,697750.0,33.61,12.0,8.4,1.04,2.42,3.369140625,615872.52,89.56,30.32,97.1,28.56
63,2021-02-05,GRANULES, EQ,350.0,350.0,335.75,336.85,1386733,27995,683942.0,49.32,14.25,1.1,-3.9,0.33,4.0703125,340694.48,3.21,-80.77,80.15,-21.15
64,2021-02-08,GRANULES, EQ,339.5,340.25,329.25,331.6,1063934,21463,534367.0,50.23,11.0,3.1,-2.38,0.93,3.23046875,329144.54,15.06,-3.51,81.12,1.2
65,2021-02-09,GRANULES, EQ,332.25,333.75,326.25,326.9,1168863,26430,603960.0,51.67,7.5,2.4,-1.56,0.73,2.25,519946.01,18.06,36.7,134.47,39.67
66,2021-02-10,GRANULES, EQ,333.0,343.0,332.75,338.5,2110573,37002,603594.0,28.6,10.25,4.75,1.62,1.4,2.990234375,706283.25,33.15,26.38,98.34,-36.75
67,2021-02-11,GRANULES, EQ,338.5,338.5,329.0,330.05,1140530,29092,651703.0,57.14,9.5,1.05,-2.56,0.32,2.810546875,406368.38,4.77,-73.8,114.56,14.16
68,2021-02-12,GRANULES, EQ,330.25,338.0,330.0,336.15,1059556,18003,429426.0,40.53,8.0,2.1,1.76,0.62,2.369140625,447601.21,13.66,9.21,89.64,-27.8
69,2021-02-15,GRANULES, EQ,338.5,354.5,336.0,351.95,3190427,56000,1285771.0,40.3,18.5,5.05,3.82,1.43,5.21875,611339.31,14.41,26.78,116.06,22.77
70,2021-02-16,GRANULES, EQ,353.0,358.75,345.25,351.0,1317585,25880,487710.0,37.02,13.5,11.5,-0.57,3.28,3.759765625,350079.67,220.71,-74.63,60.33,-92.38
71,2021-02-17,GRANULES, EQ,351.75,353.0,339.75,340.85,1444212,38206,592609.0,41.03,13.0,2.1,-3.2,0.62,3.6796875,392066.04,7.4,10.71,76.12,20.75
72,2021-02-18,GRANULES, EQ,343.25,344.0,335.0,335.8,1554700,34015,948797.0,61.03,9.0,1.3,-2.29,0.39,2.619140625,594034.63,6.48,34.0,176.04,56.76
73,2021-02-19,GRANULES, EQ,335.75,336.75,328.0,329.65,1223595,31499,670772.0,54.82,8.5,2.4,-1.85,0.73,2.51953125,484517.12,15.1,-22.6,131.78,-33.59
74,2021-02-22,GRANULES, EQ,331.0,331.25,320.25,321.15,1146022,30463,575821.0,50.25,11.0,1.4,-2.99,0.44,3.3203125,345154.86,5.6,-40.38,87.41,-50.75
75,2021-02-23,GRANULES, EQ,325.0,327.0,315.0,321.6,1514625,31457,639120.0,42.2,12.0,8.6,-1.06,2.67,3.669921875,412713.15,97.09,16.37,88.94,1.71
76,2021-02-25,GRANULES, EQ,327.0,337.5,325.75,326.55,2176303,38896,782742.0,35.97,12.0,11.55,-0.14,3.54,3.55078125,612571.27,985.21,32.63,108.93,18.35
77,2021-02-26,GRANULES, EQ,323.0,336.0,319.25,323.65,2583855,57184,1204708.0,46.62,16.75,16.1,0.2,4.97,4.98046875,518390.97,950.76,-18.17,120.1,9.31
78,2021-03-01,GRANULES, EQ,326.75,344.75,325.0,341.8,3335215,50225,1619831.0,48.57,19.5,4.45,4.4,1.3,5.66015625,589244.33,11.35,12.02,138.72,13.42
79,2021-03-02,GRANULES, EQ,344.75,345.5,334.5,336.25,1997954,42605,1070534.0,53.58,11.0,2.75,-2.45,0.82,3.1796875,627578.19,12.79,6.11,162.52,14.65
80,2021-03-03,GRANULES, EQ,338.25,369.0,338.25,364.4,10446684,137354,3167099.0,30.32,30.765625,4.6,7.18,1.26,8.34375,1253210.45,6.75,49.92,171.99,5.51
81,2021-03-04,GRANULES, EQ,361.0,374.5,354.0,363.75,5865038,111385,1745505.0,29.76,20.5,17.75,0.76,4.88,5.48046875,1071698.59,247.76,-16.94,142.19,-20.96
82,2021-03-05,GRANULES, EQ,355.75,364.75,338.0,349.1,3493862,67763,1142507.0,32.7,26.765625,19.85,-1.98,5.69,7.33984375,476266.6,110.43,-125.02,71.32,-99.36
83,2021-03-08,GRANULES, EQ,353.0,359.25,345.0,345.9,1737167,38595,525609.0,30.26,14.25,7.15,-2.05,2.07,3.970703125,437926.89,38.66,-8.75,61.59,-15.79
84,2021-03-09,GRANULES, EQ,347.0,349.75,333.0,339.75,1770481,30469,628500.0,35.5,16.75,9.5,-2.13,2.8,4.7890625,369692.61,50.3,-18.46,62.66,1.7
85,2021-03-10,GRANULES, EQ,342.0,353.0,341.5,350.35,2655699,41376,613915.0,23.12,11.5,3.15,2.38,0.9,3.259765625,815178.59,14.48,54.65,89.15,29.71
86,2021-03-12,GRANULES, EQ,353.5,359.75,342.75,346.25,3281770,57089,1067312.0,32.52,17.0,9.75,-2.09,2.82,4.73046875,694324.89,51.62,-17.41,104.84,14.97
87,2021-03-19,GRANULES, EQ,305.0,315.5,295.0,313.2,3209738,39964,938963.0,29.25,20.5,12.3,2.62,3.93,6.5,494102.78,57.58,-40.52,76.49,-37.07
0,2020-11-02,GRASIM, EQ,inf,inf,inf,787.85,1788758,28976,656794.0,36.72,16.5,13.15,0.43,1.67,2.080078125,858335.61,0.0,100.0,152.28,100.0
1,2020-11-03,GRASIM, EQ,inf,inf,inf,791.15,2048280,32360,735508.0,35.91,14.0,11.85,0.27,1.5,1.75,1171753.47,0.0,26.75,200.99,24.23
2,2020-11-04,GRASIM, EQ,inf,inf,inf,783.1,1499152,25315,571472.0,38.12,16.5,9.1,-0.94,1.16,2.080078125,722075.09,0.0,-62.28,132.5,-51.69
3,2020-11-05,GRASIM, EQ,inf,inf,inf,804.4,2973275,46875,1149464.0,38.66,23.0,6.1,2.1,0.76,2.83984375,1047705.99,0.0,31.08,191.19,30.7
4,2020-11-06,GRASIM, EQ,inf,inf,inf,794.35,1500755,24488,578974.0,38.58,17.5,2.85,-1.84,0.36,2.16015625,693489.68,0.0,-51.08,126.57,-51.06
5,2020-11-09,GRASIM, EQ,inf,inf,inf,792.15,2188251,34272,1120091.0,51.19,19.5,14.65,-0.61,1.85,2.41015625,907193.94,0.0,23.56,219.75,42.4
6,2020-11-10,GRASIM, EQ,inf,inf,inf,789.5,2902845,48331,1206836.0,41.57,35.5,26.0,-1.2,3.29,4.3515625,667680.43,0.0,-35.87,130.05,-68.97
7,2020-11-11,GRASIM, EQ,inf,inf,inf,803.1,2510370,32974,1143122.0,45.54,18.5,7.4,1.38,0.92,2.2890625,1096680.41,0.0,39.12,236.39,44.98
